"","Status","Source","LATITUDE","LONGITUDE","dt_close","dt_open","lag"
"4959","Closed","",42.3754167,-71.150654,2015-03-03,2015-02-27,4
"4960","Closed","",42.3718495,-71.0869366,2015-03-03,2015-02-27,4
"4961","Closed","",42.3725581,-71.1226183,2015-03-06,2015-02-27,7
"4962","Closed","",42.3727619,-71.1234368,2015-03-06,2015-02-27,7
"4963","Closed","",42.3647949,-71.1027456,2015-03-12,2015-02-27,13
"4964","Closed","",42.3648745,-71.1028758,2015-03-12,2015-02-28,12
"4965","Closed","",42.3798714,-71.118132,2015-03-16,2015-02-28,16
"4966","Closed","",42.3750664,-71.1358196,2015-03-10,2015-03-01,9
"4968","Closed","",42.3748999,-71.1341261,2015-03-10,2015-03-01,9
"4970","Closed","",42.3656315,-71.0827236,2015-03-23,2015-03-02,21
"4971","Closed","",42.3657825,-71.0776432,2015-03-06,2015-03-02,4
"4973","Closed","",42.3750664,-71.1358196,2015-03-10,2015-03-02,8
"4974","Closed","",42.3772419,-71.1111146,2015-03-13,2015-03-02,11
"4975","Closed","",42.3782939,-71.1553,2015-03-09,2015-03-02,7
"4976","Closed","",42.3844809,-71.1333883,2015-03-10,2015-03-03,7
"4977","Closed","",42.3773891,-71.1505818,2015-03-19,2015-03-03,16
"4978","Closed","",42.3897041,-71.1326803,2015-03-13,2015-03-03,10
"4979","Closed","",42.3709804,-71.102234,2015-03-03,2015-03-03,0
"4980","Closed","",42.3712869,-71.0816473,2015-03-09,2015-03-03,6
"4981","Closed","",42.3659322,-71.0987887,2015-03-26,2015-03-03,23
"4982","Closed","",42.3589632,-71.1139043,2015-03-09,2015-03-03,6
"4983","Closed","",42.3900017,-71.118981,2015-03-06,2015-03-03,3
"4984","Closed","",42.3659322,-71.0987887,2015-03-26,2015-03-03,23
"4985","Closed","",42.3630838,-71.1028758,2015-03-09,2015-03-03,6
"4986","Closed","",42.3750664,-71.1358196,2015-03-10,2015-03-03,7
"4987","Closed","",42.381602,-71.1174823,2015-03-23,2015-03-03,20
"4988","Closed","",42.3815618,-71.1168415,2015-03-23,2015-03-03,20
"4989","Closed","",42.3724565,-71.1385977,2015-03-09,2015-03-03,6
"4990","Closed","",42.364364,-71.1098471,2015-03-20,2015-03-03,17
"4991","Closed","",42.3914507,-71.1327038,2015-03-09,2015-03-04,5
"4992","Closed","",42.3778023,-71.1507553,2015-03-19,2015-03-04,15
"4993","Closed","",42.3619062,-71.1106503,2015-03-23,2015-03-04,19
"4994","Closed","",42.3657825,-71.0776432,2015-03-06,2015-03-04,2
"4995","Closed","",42.3946753,-71.1445611,2015-03-09,2015-03-04,5
"4996","Closed","",42.3694243,-71.0955724,2015-03-12,2015-03-04,8
"4998","Closed","",42.3623487,-71.1144459,2015-03-10,2015-03-04,6
"4999","Closed","",42.366174,-71.0994689,2015-03-26,2015-03-04,22
"5000","Closed","",42.3640644,-71.1044763,2015-03-10,2015-03-04,6
"5001","Closed","",42.3712316,-71.0816035,2015-03-09,2015-03-04,5
"5003","Closed","",42.3743001,-71.0963539,2015-03-10,2015-03-04,6
"5004","Closed","",42.3783631,-71.1485799,2015-03-09,2015-03-04,5
"5005","Closed","",42.3930915,-71.1327833,2015-03-09,2015-03-04,5
"5006","Closed","",42.3879017,-71.1192411,2015-03-10,2015-03-04,6
"5009","Closed","",42.3808252,-71.1281899,2015-03-19,2015-03-04,15
"5010","Closed","",42.3799066,-71.1187099,2015-03-16,2015-03-05,11
"5011","Closed","",42.3934132,-71.1328693,2015-03-13,2015-03-05,8
"5012","Closed","",42.3715266,-71.0814561,2015-03-09,2015-03-05,4
"5013","Closed","",42.3711509,-71.1021142,2015-03-16,2015-03-05,11
"5014","Closed","",42.3647949,-71.1027456,2015-03-12,2015-03-05,7
"5015","Closed","",42.3660959,-71.0991321,2015-03-26,2015-03-05,21
"5016","Closed","",42.3927113,-71.1327637,2015-03-13,2015-03-05,8
"5018","Closed","",42.3786997,-71.1473918,2015-03-13,2015-03-05,8
"5019","Closed","",42.3639446,-71.1106871,2015-03-20,2015-03-05,15
"5021","Closed","",42.3818049,-71.1311862,2015-03-09,2015-03-05,4
"5022","Closed","",42.3718204,-71.1026638,2015-03-13,2015-03-06,7
"5023","Closed","",42.3718204,-71.1026638,2015-03-13,2015-03-06,7
"5024","Closed","",42.366174,-71.0994689,2015-03-26,2015-03-06,20
"5025","Closed","",42.3786997,-71.1473918,2015-03-13,2015-03-06,7
"5026","Closed","",42.3720347,-71.0988786,2015-03-09,2015-03-06,3
"5027","Closed","",42.3640644,-71.1044763,2015-03-10,2015-03-06,4
"5028","Closed","",42.3630239,-71.1027756,2015-03-10,2015-03-06,4
"5029","Closed","",42.3836336,-71.117058,2015-03-23,2015-03-06,17
"5030","Closed","",42.377992,-71.1162872,2015-03-13,2015-03-06,7
"5033","Closed","",42.369449,-71.0931655,2015-03-20,2015-03-07,13
"5034","Closed","",42.3674521,-71.0796435,2015-03-09,2015-03-07,2
"5035","Closed","",42.3774885,-71.111715,2015-03-23,2015-03-07,16
"5036","Closed","",42.3659622,-71.0988786,2015-03-26,2015-03-07,19
"5037","Closed","",42.3771923,-71.1113347,2015-03-13,2015-03-07,6
"5038","Closed","",42.3629559,-71.1094116,2015-03-23,2015-03-07,16
"5039","Closed","",42.3679027,-71.0916077,2015-03-09,2015-03-07,2
"5040","Closed","",42.3686551,-71.1092883,2015-03-13,2015-03-08,5
"5043","Closed","",42.3545817,-71.1040235,2015-03-20,2015-03-08,12
"5044","Closed","",42.3713203,-71.1019932,2015-03-16,2015-03-08,8
"5045","Closed","",42.392694,-71.1212271,2015-03-16,2015-03-09,7
"5046","Closed","",42.3803685,-71.1530371,2015-03-10,2015-03-09,1
"5047","Closed","",42.3933895,-71.1277768,2015-03-13,2015-03-09,4
"5048","Closed","",42.3850302,-71.1302172,2015-03-19,2015-03-09,10
"5049","Closed","",42.3720347,-71.0988786,2015-03-13,2015-03-09,4
"5050","Closed","",42.3930915,-71.1327833,2015-03-13,2015-03-09,4
"5051","Closed","",42.3624443,-71.1031962,2015-03-19,2015-03-09,10
"5052","Closed","",42.3783631,-71.1485799,2015-03-23,2015-03-09,14
"5053","Closed","",42.3724772,-71.0957086,2015-03-13,2015-03-09,4
"5055","Closed","",42.3806158,-71.1533584,2015-03-26,2015-03-10,16
"5056","Closed","",42.3865308,-71.1346905,2015-03-20,2015-03-10,10
"5057","Closed","",42.3724772,-71.0957086,2015-03-16,2015-03-10,6
"5058","Closed","",42.3928809,-71.1287957,2015-03-30,2015-03-10,20
"5059","Closed","",42.3919911,-71.1327337,2015-03-13,2015-03-10,3
"5060","Closed","",42.3946114,-71.1429211,2015-03-16,2015-03-10,6
"5063","Closed","",42.3657825,-71.0776432,2015-03-20,2015-03-10,10
"5064","Closed","",42.3712327,-71.1112679,2015-03-19,2015-03-10,9
"5065","Closed","",42.3717858,-71.1155647,2015-03-19,2015-03-10,9
"5067","Closed","",42.3818049,-71.1311862,2015-03-13,2015-03-10,3
"5069","Closed","",42.3538438,-71.1036172,2015-03-20,2015-03-11,9
"5070","Closed","",42.3538438,-71.1036172,2015-03-20,2015-03-11,9
"5071","Closed","",42.3770114,-71.150427,2015-03-19,2015-03-11,8
"5072","Closed","",42.370841,-71.1123925,2015-03-16,2015-03-11,5
"5073","Closed","",42.3657825,-71.0776432,2015-03-20,2015-03-11,9
"5075","Closed","",42.3847203,-71.1214718,2015-03-26,2015-03-11,15
"5076","Closed","",42.3804571,-71.1341547,2015-03-13,2015-03-11,2
"5079","Closed","",42.3924151,-71.1206728,2015-03-16,2015-03-12,4
"5080","Closed","",42.3737159,-71.1046503,2015-03-30,2015-03-12,18
"5081","Closed","",42.3718204,-71.1026638,2015-03-23,2015-03-12,11
"5083","Closed","",42.3854381,-71.1304131,2015-03-19,2015-03-12,7
"5084","Closed","",42.3852871,-71.1303128,2015-03-19,2015-03-12,7
"5085","Closed","",42.3677321,-71.0810723,2015-03-16,2015-03-12,4
"5086","Closed","",42.3677321,-71.0810723,2015-03-16,2015-03-12,4
"5087","Closed","",42.3799624,-71.127931,2015-03-20,2015-03-12,8
"5088","Closed","",42.3660809,-71.0862124,2015-03-23,2015-03-12,11
"5089","Closed","",42.3902085,-71.1241469,2015-03-20,2015-03-12,8
"5092","Closed","",42.3667936,-71.106006,2015-03-12,2015-03-12,0
"5093","Closed","",42.3741195,-71.1389002,2015-03-12,2015-03-12,0
"5094","Closed","",42.3741665,-71.1390045,2015-03-12,2015-03-12,0
"5095","Closed","",42.3741123,-71.1390056,2015-03-12,2015-03-12,0
"5096","Closed","",42.3746066,-71.1392741,2015-03-12,2015-03-12,0
"5097","Closed","",42.3654541,-71.1037458,2015-03-12,2015-03-12,0
"5098","Closed","",42.365357,-71.101512,2015-03-26,2015-03-12,14
"5099","Closed","",42.3672237,-71.0925609,2015-03-23,2015-03-12,11
"5100","Closed","",42.3834619,-71.1149621,2015-03-23,2015-03-12,11
"5102","Closed","",42.3691333,-71.1107401,2015-03-12,2015-03-12,0
"5103","Closed","",42.3862721,-71.1364155,2015-03-20,2015-03-12,8
"5104","Closed","",42.3915383,-71.126463,2015-03-30,2015-03-12,18
"5106","Closed","",42.3898882,-71.1243774,2015-03-20,2015-03-12,8
"5107","Closed","",42.3903687,-71.1240375,2015-03-20,2015-03-12,8
"5108","Closed","",42.3903687,-71.1240375,2015-03-20,2015-03-12,8
"5109","Closed","",42.3862527,-71.1306804,2015-03-20,2015-03-12,8
"5110","Closed","",42.3898882,-71.1243774,2015-03-20,2015-03-12,8
"5112","Closed","",42.3863334,-71.1304707,2015-03-20,2015-03-13,7
"5114","Closed","",42.3625939,-71.1099081,2015-03-13,2015-03-13,0
"5115","Closed","",42.3625939,-71.1099081,2015-03-23,2015-03-13,10
"5116","Closed","",42.3946771,-71.1434304,2015-03-16,2015-03-13,3
"5117","Closed","",42.3914184,-71.126463,2015-03-25,2015-03-13,12
"5118","Closed","",42.3683785,-71.0928452,2015-03-20,2015-03-13,7
"5119","Closed","",42.3863853,-71.1304903,2015-03-20,2015-03-13,7
"5120","Closed","",42.3844809,-71.1333883,2015-03-20,2015-03-13,7
"5121","Closed","",42.393042,-71.1294578,2015-03-25,2015-03-13,12
"5122","Closed","",42.3903687,-71.1240375,2015-03-20,2015-03-13,7
"5123","Closed","",42.3708571,-71.0782665,2015-03-16,2015-03-13,3
"5124","Closed","",42.3799624,-71.127931,2015-03-20,2015-03-14,6
"5125","Closed","",42.3799624,-71.127931,2015-03-20,2015-03-14,6
"5126","Closed","",42.3898882,-71.1243774,2015-03-20,2015-03-15,5
"5127","Closed","",42.3823684,-71.1213838,2015-03-26,2015-03-15,11
"5128","Closed","",42.3636826,-71.1096546,2015-03-20,2015-03-15,5
"5129","Closed","",42.3785601,-71.1204642,2015-03-23,2015-03-15,8
"5130","Closed","",42.3914184,-71.126463,2015-03-25,2015-03-16,9
"5131","Closed","",42.3799624,-71.127931,2015-03-20,2015-03-16,4
"5133","Closed","",42.3712196,-71.114871,2015-03-19,2015-03-16,3
"5134","Closed","",42.3712196,-71.114871,2015-03-19,2015-03-16,3
"5135","Closed","",42.3694243,-71.0955724,2015-03-20,2015-03-16,4
"5136","Closed","",42.3698224,-71.1126598,2015-03-16,2015-03-16,0
"5137","Closed","",42.3655104,-71.0798151,2015-03-16,2015-03-16,0
"5138","Closed","",42.3670855,-71.0766702,2015-03-16,2015-03-16,0
"5139","Closed","",42.3844809,-71.1333883,2015-03-20,2015-03-16,4
"5141","Closed","",42.4018961,-71.1328801,2015-03-16,2015-03-16,0
"5142","Closed","",42.3799674,-71.1523097,2015-03-17,2015-03-16,1
"5143","Closed","",42.3903687,-71.1240375,2015-03-20,2015-03-16,4
"5144","Closed","",42.3801952,-71.1274436,2015-03-20,2015-03-16,4
"5145","Closed","",42.3846902,-71.1299671,2015-03-20,2015-03-16,4
"5148","Closed","",42.3823684,-71.1213838,2015-03-26,2015-03-16,10
"5150","Closed","",42.3717858,-71.1155647,2015-03-19,2015-03-16,3
"5152","Closed","",42.3903687,-71.1240375,2015-03-20,2015-03-16,4
"5153","Closed","",42.3678462,-71.0912124,2015-03-23,2015-03-16,7
"5157","Closed","",42.3897041,-71.1326803,2015-03-20,2015-03-17,3
"5158","Closed","",42.3686551,-71.1092883,2015-03-26,2015-03-17,9
"5159","Closed","",42.3747866,-71.1493596,2015-03-19,2015-03-17,2
"5160","Closed","",42.3714759,-71.121212,2015-03-23,2015-03-17,6
"5161","Closed","",42.3666467,-71.0784567,2015-03-23,2015-03-17,6
"5162","Closed","",42.3647062,-71.0829897,2015-03-23,2015-03-17,6
"5163","Closed","",42.3834873,-71.1144482,2015-03-23,2015-03-17,6
"5165","Closed","",42.3903198,-71.1239879,2015-03-20,2015-03-17,3
"5166","Closed","",42.3800922,-71.1275645,2015-03-20,2015-03-17,3
"5169","Closed","",42.3719552,-71.0782506,2015-03-30,2015-03-17,13
"5170","Closed","",42.3820423,-71.1137729,2015-03-23,2015-03-17,6
"5171","Closed","",42.3837569,-71.1184397,2015-03-23,2015-03-17,6
"5172","Closed","",42.3717858,-71.1155647,2015-03-19,2015-03-17,2
"5173","Closed","",42.3903687,-71.1240375,2015-03-20,2015-03-17,3
"5174","Closed","",42.3642038,-71.1098172,2015-03-20,2015-03-17,3
"5175","Closed","",42.3579769,-71.1073294,2015-03-23,2015-03-17,6
"5176","Closed","",42.3568569,-71.1085197,2015-03-23,2015-03-17,6
"5177","Closed","",42.3568569,-71.1085197,2015-03-23,2015-03-17,6
"5178","Closed","",42.3568569,-71.1085197,2015-03-23,2015-03-17,6
"5180","Closed","",42.3616966,-71.1108423,2015-03-23,2015-03-18,5
"5181","Closed","",42.3816471,-71.1174591,2015-03-23,2015-03-18,5
"5182","Closed","",42.3873496,-71.1317769,2015-03-20,2015-03-18,2
"5183","Closed","",42.3854381,-71.1304131,2015-03-20,2015-03-18,2
"5184","Closed","",42.3869145,-71.1314159,2015-03-20,2015-03-18,2
"5185","Closed","",42.3842651,-71.1287918,2015-03-26,2015-03-18,8
"5186","Closed","",42.3844809,-71.1333883,2015-03-20,2015-03-18,2
"5187","Closed","",42.3844809,-71.1333883,2015-03-20,2015-03-18,2
"5188","Closed","",42.3657825,-71.0776432,2015-03-20,2015-03-18,2
"5189","Closed","",42.37125,-71.086215,2015-03-23,2015-03-18,5
"5190","Closed","",42.370815,-71.1109681,2015-03-23,2015-03-18,5
"5191","Closed","",42.3904333,-71.1239899,2015-03-20,2015-03-18,2
"5192","Closed","",42.3657825,-71.0776432,2015-03-20,2015-03-18,2
"5193","Closed","",42.376857,-71.1073271,2015-03-23,2015-03-18,5
"5194","Closed","",42.3674233,-71.093101,2015-03-20,2015-03-18,2
"5195","Closed","",42.3823407,-71.1212766,2015-03-26,2015-03-18,8
"5196","Closed","",42.3898882,-71.1243774,2015-03-20,2015-03-18,2
"5197","Closed","",42.3744726,-71.1145537,2015-03-19,2015-03-18,1
"5198","Closed","",42.3744726,-71.1145537,2015-03-19,2015-03-19,0
"5199","Closed","",42.3799659,-71.1280993,2015-03-20,2015-03-19,1
"5200","Closed","",42.3580469,-71.10709,2015-03-23,2015-03-19,4
"5201","Closed","",42.3721546,-71.1157019,2015-03-19,2015-03-19,0
"5202","Closed","",42.3721546,-71.1157019,2015-03-19,2015-03-19,0
"5203","Closed","",42.3743953,-71.1205195,2015-03-19,2015-03-19,0
"5204","Closed","",42.3743953,-71.1205195,2015-03-19,2015-03-19,0
"5205","Closed","",42.3747765,-71.1316344,2015-03-19,2015-03-19,0
"5206","Closed","",42.3734194,-71.0909494,2015-03-19,2015-03-19,0
"5207","Closed","",42.3642237,-71.09653,2015-03-19,2015-03-19,0
"5208","Closed","",42.3754686,-71.1142987,2015-03-20,2015-03-19,1
"5209","Closed","",42.385218,-71.1302633,2015-03-20,2015-03-19,1
"5210","Closed","",42.3595463,-71.1105592,2015-03-20,2015-03-19,1
"5211","Closed","",42.3689362,-71.112351,2015-03-20,2015-03-19,1
"5212","Closed","",42.3686551,-71.1092883,2015-03-26,2015-03-19,7
"5213","Closed","",42.3686551,-71.1092883,2015-03-26,2015-03-19,7
"5214","Closed","",42.3686551,-71.1092883,2015-03-26,2015-03-19,7
"5215","Closed","",42.3904286,-71.1239971,2015-03-20,2015-03-19,1
"5217","Closed","",42.3867332,-71.1293818,2015-03-20,2015-03-19,1
"5218","Closed","",42.3771983,-71.111447,2015-03-20,2015-03-19,1
"5219","Closed","",42.3862032,-71.1308106,2015-03-20,2015-03-19,1
"5220","Closed","",42.3798921,-71.1186022,2015-03-23,2015-03-19,4
"5221","Closed","",42.3799032,-71.1186385,2015-03-23,2015-03-19,4
"5222","Closed","",42.3798864,-71.1172886,2015-03-23,2015-03-19,4
"5223","Closed","",42.378567,-71.1293218,2015-03-26,2015-03-19,7
"5224","Closed","",42.3800922,-71.1275645,2015-03-20,2015-03-19,1
"5226","Closed","",42.377833,-71.1488715,2015-03-23,2015-03-19,4
"5227","Closed","",42.3694243,-71.0955724,2015-03-23,2015-03-19,4
"5229","Closed","",42.3696564,-71.1119915,2015-03-23,2015-03-19,4
"5231","Closed","",42.3772056,-71.1082633,2015-03-23,2015-03-20,3
"5232","Closed","",42.3865627,-71.1352734,2015-03-20,2015-03-20,0
"5233","Closed","",42.3865627,-71.1352734,2015-03-20,2015-03-20,0
"5234","Closed","",42.3761484,-71.1085255,2015-03-23,2015-03-20,3
"5236","Closed","",42.3749627,-71.1241262,2015-03-26,2015-03-20,6
"5237","Closed","",42.3699145,-71.1227194,2015-03-20,2015-03-20,0
"5238","Closed","",42.3837505,-71.1193576,2015-03-23,2015-03-20,3
"5239","Closed","",42.3915383,-71.126463,2015-03-30,2015-03-20,10
"5241","Closed","",42.3643501,-71.0784187,2015-03-20,2015-03-20,0
"5242","Closed","",42.3678809,-71.0827326,2015-03-20,2015-03-20,0
"5243","Closed","",42.3732377,-71.0910661,2015-03-20,2015-03-20,0
"5244","Closed","",42.3726973,-71.0906455,2015-03-20,2015-03-20,0
"5245","Closed","",42.3733184,-71.0904957,2015-03-20,2015-03-20,0
"5246","Closed","",42.3771983,-71.111447,2015-03-20,2015-03-20,0
"5249","Closed","",42.3795545,-71.1454146,2015-03-26,2015-03-20,6
"5250","Closed","",42.3781292,-71.1335254,2015-03-31,2015-03-20,11
"5253","Closed","",42.3579446,-71.1069261,2015-03-23,2015-03-21,2
"5254","Closed","",42.3732832,-71.0847955,2015-03-26,2015-03-21,5
"5255","Closed","",42.3732832,-71.0847955,2015-03-25,2015-03-21,4
"5258","Closed","",42.3843054,-71.1287422,2015-03-26,2015-03-21,5
"5261","Closed","",42.3878279,-71.1192255,2015-03-30,2015-03-21,9
"5262","Closed","",42.3893097,-71.1198662,2015-03-26,2015-03-21,5
"5268","Closed","",42.3776099,-71.1490306,2015-03-23,2015-03-22,1
"5269","Closed","",42.3778722,-71.124806,2015-03-31,2015-03-22,9
"5271","Closed","",42.3725187,-71.1216661,2015-03-23,2015-03-23,0
"5272","Closed","",42.3725187,-71.1216661,2015-03-23,2015-03-23,0
"5273","Closed","",42.3725187,-71.1216661,2015-03-23,2015-03-23,0
"5274","Closed","",42.3653987,-71.0826093,2015-03-23,2015-03-23,0
"5275","Closed","",42.3914184,-71.126463,2015-03-25,2015-03-23,2
"5276","Closed","",42.3798467,-71.1300258,2015-03-26,2015-03-23,3
"5277","Closed","",42.3769742,-71.1081507,2015-03-23,2015-03-23,0
"5279","Closed","",42.3615099,-71.0987897,2015-03-26,2015-03-23,3
"5283","Closed","",42.3670246,-71.106335,2015-03-23,2015-03-23,0
"5299","Closed","",42.3783596,-71.1336556,2015-03-31,2015-03-24,7
"5300","Closed","",42.3781292,-71.1335254,2015-03-31,2015-03-24,7
"5301","Closed","",42.3702038,-71.1145876,2015-03-26,2015-03-24,2
"5302","Closed","",42.378567,-71.1293218,2015-03-26,2015-03-24,2
"5311","Closed","",42.3653016,-71.1013609,2015-03-26,2015-03-24,2
"5312","Closed","",42.3659622,-71.0988786,2015-03-26,2015-03-24,2
"5313","Closed","",42.3719552,-71.0782506,2015-03-30,2015-03-24,6
"5320","Closed","",42.3664752,-71.1097869,2015-03-26,2015-03-25,1
"5324","Closed","",42.3845958,-71.1283113,2015-03-26,2015-03-26,0
"5325","Closed","",42.3845958,-71.1283113,2015-03-26,2015-03-26,0
"5326","Closed","",42.3835589,-71.1297003,2015-03-26,2015-03-26,0
"5328","Closed","",42.3782697,-71.1336348,2015-03-26,2015-03-26,0
"5329","Closed","",42.3801318,-71.1439639,2015-03-26,2015-03-26,0
"5330","Closed","",42.3881655,-71.1406707,2015-03-26,2015-03-26,0
"5331","Closed","",42.370357,-71.0959794,2015-03-26,2015-03-26,0
"5332","Closed","",42.3930719,-71.1295776,2015-03-26,2015-03-26,0
"5333","Closed","",42.3785249,-71.1321763,2015-03-26,2015-03-26,0
"5334","Closed","",42.359009,-71.1062856,2015-03-26,2015-03-26,0
"5335","Closed","",42.3724956,-71.0867837,2015-03-26,2015-03-26,0
"5336","Closed","",42.3878106,-71.1408746,2015-03-26,2015-03-26,0
"5337","Closed","",42.3874005,-71.1410057,2015-03-26,2015-03-26,0
"5338","Closed","",42.3747765,-71.1316344,2015-03-26,2015-03-26,0
"5339","Closed","",42.3755884,-71.1086753,2015-03-26,2015-03-26,0
"5340","Closed","",42.3733713,-71.1106812,2015-03-26,2015-03-26,0
"5341","Closed","",42.3707108,-71.1124835,2015-03-26,2015-03-26,0
"5342","Closed","",42.3720449,-71.110221,2015-03-26,2015-03-26,0
"5343","Closed","",42.3771071,-71.1095763,2015-03-26,2015-03-26,0
"5344","Closed","",42.3721545,-71.1101095,2015-03-26,2015-03-26,0
"5345","Closed","",42.3701703,-71.1114027,2015-03-26,2015-03-26,0
"5346","Closed","",42.3693326,-71.1112702,2015-03-26,2015-03-26,0
"5347","Closed","",42.3808163,-71.1152087,2015-03-26,2015-03-26,0
"5348","Closed","",42.3755884,-71.1086753,2015-03-26,2015-03-26,0
"5349","Closed","",42.3808163,-71.1152087,2015-03-26,2015-03-26,0
"5350","Closed","",42.3789693,-71.146232,2015-03-26,2015-03-26,0
"5351","Closed","",42.3801318,-71.1439639,2015-03-26,2015-03-26,0
"5354","Closed","",42.3726778,-71.0866459,2015-03-30,2015-03-26,4
"5355","Closed","",42.3718204,-71.1026638,2015-03-30,2015-03-26,4
"5356","Closed","",42.3724642,-71.0779951,2015-03-30,2015-03-26,4
"5358","Closed","",42.3935425,-71.1352029,2015-03-31,2015-03-27,4
"5359","Closed","",42.3832047,-71.1210613,2015-03-27,2015-03-27,0
"5360","Closed","",42.3654339,-71.0825121,2015-03-30,2015-03-27,3
"5361","Closed","",42.3654339,-71.0825121,2015-03-27,2015-03-27,0
"5362","Closed","",42.366816,-71.0995826,2015-03-27,2015-03-27,0
"5363","Closed","",42.3829545,-71.121165,2015-03-27,2015-03-27,0
"5364","Closed","",42.3772083,-71.1160626,2015-03-30,2015-03-27,3
"5366","Closed","",42.3772083,-71.1160626,2015-03-30,2015-03-27,3
"5367","Closed","",42.3772083,-71.1160626,2015-03-30,2015-03-27,3
"5368","Closed","",42.3724292,-71.0780708,2015-03-30,2015-03-27,3
"5371","Closed","",42.3772523,-71.1160072,2015-03-30,2015-03-27,3
"5384","Closed","",42.3928507,-71.1327729,2015-03-30,2015-03-29,1
